Order_ID,Order_Date,Customer_ID,Product_ID,Salesperson_ID,Quantity,Discount_Percentage,Payment_Mode,Sales_Channel,Order_Status
ORD084148,2023-10-08,CUST09316,PROD0230,EMP002,4,15,UPI,Retail Store,Returned
ORD084149,2023-07-18,CUST08340,PROD0096,EMP017,2,0,UPI,Online,Delivered
ORD084150,2024-12-07,CUST08979,PROD0166,EMP015,1,20,Cash,Online,Delivered
ORD084151,2024-06-16,CUST02403,PROD0186,EMP013,5,15,Credit Card,Online,Delivered
ORD084152,2024-05-08,CUST07278,PROD0169,EMP012,1,10,UPI,Retail Store,Delivered
ORD084153,2023-05-30,CUST01073,PROD0198,EMP020,5,15,Credit Card,Retail Store,Delivered
ORD084154,2024-11-15,CUST06521,PROD0243,EMP010,10,15,UPI,Retail Store,Returned
ORD084155,2023-12-11,CUST01048,PROD0242,EMP015,2,15,Net Banking,Retail Store,Delivered
ORD084156,2023-07-18,CUST08419,PROD0025,EMP012,2,5,UPI,Retail Store,Delivered
ORD084157,2023-08-21,CUST05441,PROD0086,EMP005,2,0,Debit Card,Retail Store,Delivered
ORD084158,2023-09-29,CUST02246,PROD0063,EMP005,2,5,UPI,Retail Store,Delivered
ORD084159,2024-06-26,CUST01100,PROD0204,EMP002,4,5,UPI,Retail Store,Delivered
ORD084160,2023-01-22,CUST03787,PROD0148,EMP009,1,20,UPI,Retail Store,Delivered
ORD084161,2024-05-29,CUST04844,PROD0098,EMP015,1,10,UPI,Online,Delivered
ORD084162,2023-07-26,CUST03483,PROD0139,EMP011,2,20,UPI,Retail Store,Delivered
ORD084163,2023-10-19,CUST08697,PROD0201,EMP017,1,0,Debit Card,Retail Store,Delivered
ORD084164,2023-11-07,CUST08375,PROD0160,EMP005,3,10,Net Banking,Retail Store,Delivered
ORD084165,2023-05-30,CUST07384,PROD0169,EMP013,2,10,Credit Card,Online,Delivered
ORD084166,2023-08-05,CUST05176,PROD0033,EMP002,1,0,UPI,Retail Store,Delivered
ORD084167,2024-03-30,CUST01007,PROD0232,EMP019,4,15,Debit Card,Retail Store,Delivered
ORD084168,2023-05-08,CUST07166,PROD0046,EMP005,2,10,Cash,Online,Delivered
ORD084169,2024-02-01,CUST03690,PROD0056,EMP015,1,5,Credit Card,Retail Store,Delivered
ORD084170,2023-11-11,CUST05518,PROD0203,EMP018,1,5,Debit Card,Retail Store,Delivered
ORD084171,2023-03-13,CUST07445,PROD0150,EMP007,1,20,Credit Card,Retail Store,Delivered
ORD084172,2023-11-29,CUST09515,PROD0186,EMP020,4,0,Credit Card,Retail Store,Delivered
ORD084173,2024-03-21,CUST05938,PROD0062,EMP020,2,15,UPI,Retail Store,Delivered
ORD084174,2024-03-11,CUST09486,PROD0199,EMP006,1,5,UPI,Online,Delivered
ORD084175,2023-08-19,CUST04283,PROD0057,EMP001,1,5,Cash,Retail Store,Delivered
ORD084176,2023-06-01,CUST03849,PROD0255,EMP001,2,25,UPI,Online,Delivered
ORD084177,2024-10-16,CUST03671,PROD0231,EMP020,9,25,UPI,Retail Store,Delivered
ORD084178,2023-03-13,CUST07302,PROD0104,EMP020,1,15,Debit Card,Retail Store,Delivered
ORD084179,2024-07-12,CUST07823,PROD0075,EMP002,2,5,Credit Card,Online,Delivered
ORD084180,2023-12-15,CUST00302,PROD0025,EMP003,1,10,EMI,Retail Store,Delivered
ORD084181,2023-12-19,CUST02510,PROD0115,EMP008,1,10,UPI,Retail Store,Delivered
ORD084182,2023-01-04,CUST03717,PROD0126,EMP015,1,10,Net Banking,Online,Delivered
ORD084183,2023-01-05,CUST00081,PROD0202,EMP019,3,10,Credit Card,Retail Store,Delivered
ORD084184,2023-05-31,CUST08193,PROD0259,EMP011,2,10,Debit Card,Retail Store,Delivered
ORD084185,2023-08-29,CUST00930,PROD0025,EMP017,1,10,EMI,Retail Store,Delivered
ORD084186,2023-10-18,CUST04240,PROD0138,EMP005,3,20,Debit Card,Retail Store,Cancelled
ORD084187,2024-12-17,CUST03060,PROD0009,EMP016,1,0,EMI,Retail Store,Delivered
ORD084188,2024-11-07,CUST09948,PROD0076,EMP001,1,15,Credit Card,Retail Store,Delivered
ORD084189,2023-12-01,CUST02307,PROD0094,EMP009,2,0,UPI,Online,Delivered
ORD084190,2024-01-29,CUST06531,PROD0007,EMP005,1,15,Credit Card,Retail Store,Delivered
ORD084191,2023-10-22,CUST05305,PROD0089,EMP010,2,0,EMI,Retail Store,Delivered
ORD084192,2023-12-18,CUST02261,PROD0217,EMP020,4,10,UPI,Retail Store,Delivered
ORD084193,2023-04-23,CUST00054,PROD0120,EMP019,1,15,UPI,Retail Store,Delivered
ORD084194,2023-04-13,CUST04216,PROD0029,EMP014,1,10,UPI,Retail Store,Delivered
ORD084195,2023-06-10,CUST02136,PROD0161,EMP014,2,10,UPI,Online,Delivered
ORD084196,2024-04-14,CUST09363,PROD0239,EMP008,8,20,Credit Card,Retail Store,Delivered
ORD084197,2024-09-07,CUST01712,PROD0042,EMP001,1,10,UPI,Retail Store,Delivered
ORD084198,2024-10-14,CUST05201,PROD0028,EMP018,3,5,Debit Card,Retail Store,Delivered
ORD084199,2023-08-18,CUST08471,PROD0128,EMP018,2,20,Debit Card,Online,Delivered
ORD084200,2024-07-01,CUST02796,PROD0269,EMP009,7,20,Credit Card,Retail Store,Delivered
ORD084201,2024-04-03,CUST05635,PROD0093,EMP019,2,5,UPI,Retail Store,Delivered
ORD084202,2024-03-23,CUST00481,PROD0197,EMP009,4,15,Credit Card,Retail Store,Delivered
ORD084203,2024-12-08,CUST08195,PROD0060,EMP003,2,5,UPI,Retail Store,Delivered
ORD084204,2023-01-18,CUST03409,PROD0167,EMP012,1,10,UPI,Retail Store,Delivered
ORD084205,2024-01-08,CUST08651,PROD0238,EMP004,4,25,UPI,Retail Store,Delivered
ORD084206,2023-07-15,CUST01626,PROD0178,EMP002,5,0,UPI,Online,Delivered
ORD084207,2023-08-01,CUST07423,PROD0104,EMP019,2,15,Cash,Online,Delivered
ORD084208,2023-05-08,CUST05666,PROD0108,EMP011,1,0,UPI,Retail Store,Delivered
ORD084209,2024-07-17,CUST04644,PROD0167,EMP002,1,15,Credit Card,Online,Delivered
ORD084210,2024-04-24,CUST08397,PROD0087,EMP014,1,5,UPI,Retail Store,Delivered
ORD084211,2023-11-25,CUST07710,PROD0153,EMP017,3,15,UPI,Online,Delivered
ORD084212,2024-01-13,CUST06055,PROD0240,EMP011,5,20,Debit Card,Retail Store,Cancelled
ORD084213,2023-03-23,CUST06199,PROD0225,EMP013,2,5,UPI,Retail Store,Delivered
ORD084214,2023-12-18,CUST04895,PROD0094,EMP014,1,5,UPI,Retail Store,Delivered
ORD084215,2024-07-27,CUST05580,PROD0167,EMP010,2,10,Debit Card,Retail Store,Delivered
ORD084216,2023-06-28,CUST07973,PROD0063,EMP018,1,5,UPI,Retail Store,Delivered
ORD084217,2023-06-11,CUST04538,PROD0176,EMP016,2,15,Debit Card,Retail Store,Delivered
ORD084218,2024-12-22,CUST05422,PROD0045,EMP018,1,15,Debit Card,Retail Store,Delivered
ORD084219,2024-11-07,CUST01006,PROD0168,EMP001,3,15,UPI,Retail Store,Delivered
ORD084220,2024-08-11,CUST04676,PROD0212,EMP016,5,10,Cash,Retail Store,Delivered
ORD084221,2024-09-27,CUST00359,PROD0074,EMP006,1,0,UPI,Online,Delivered
ORD084222,2023-05-07,CUST08508,PROD0159,EMP003,2,10,Cash,Retail Store,Delivered
ORD084223,2023-08-03,CUST01215,PROD0119,EMP020,2,5,Debit Card,Retail Store,Delivered
ORD084224,2024-12-05,CUST09364,PROD0018,EMP019,1,5,UPI,Retail Store,Delivered
ORD084225,2024-10-15,CUST02481,PROD0172,EMP003,2,10,UPI,Online,Delivered
ORD084226,2024-08-19,CUST00099,PROD0202,EMP019,2,5,Debit Card,Online,Delivered
ORD084227,2023-06-11,CUST06963,PROD0190,EMP013,3,10,UPI,Retail Store,Delivered
ORD084228,2024-06-20,CUST09062,PROD0091,EMP018,1,15,Credit Card,Retail Store,Returned
ORD084229,2023-06-06,CUST00541,PROD0034,EMP005,2,10,Debit Card,Online,Delivered
ORD084230,2024-12-22,CUST01843,PROD0052,EMP015,2,5,Cash,Online,Delivered
ORD084231,2024-12-10,CUST06757,PROD0251,EMP013,7,10,Cash,Retail Store,Delivered
ORD084232,2023-06-15,CUST04991,PROD0270,EMP015,3,10,Credit Card,Retail Store,Delivered
ORD084233,2024-03-10,CUST04428,PROD0163,EMP001,2,10,Credit Card,Retail Store,Delivered
ORD084234,2024-07-04,CUST02290,PROD0015,EMP016,1,10,UPI,Online,Delivered
ORD084235,2024-03-02,CUST04372,PROD0067,EMP020,1,15,UPI,Retail Store,Delivered
ORD084236,2024-10-12,CUST00579,PROD0108,EMP014,2,5,UPI,Retail Store,Delivered
ORD084237,2023-02-15,CUST09380,PROD0257,EMP015,3,20,Debit Card,Online,Delivered
ORD084238,2023-07-07,CUST06796,PROD0040,EMP007,2,10,UPI,Retail Store,Delivered
ORD084239,2023-11-26,CUST03568,PROD0248,EMP013,7,10,Credit Card,Retail Store,Delivered
ORD084240,2023-08-08,CUST09091,PROD0163,EMP012,1,20,Credit Card,Online,Delivered
ORD084241,2024-04-24,CUST09089,PROD0255,EMP020,5,15,Debit Card,Retail Store,Delivered
ORD084242,2023-03-10,CUST03338,PROD0169,EMP011,1,10,UPI,Retail Store,Delivered
ORD084243,2024-03-28,CUST02874,PROD0127,EMP003,1,20,Credit Card,Retail Store,Delivered
ORD084244,2024-01-27,CUST04952,PROD0155,EMP015,1,20,Debit Card,Retail Store,Delivered
ORD084245,2024-09-01,CUST01721,PROD0189,EMP019,2,5,UPI,Retail Store,Delivered
ORD084246,2023-09-04,CUST05854,PROD0187,EMP005,1,10,EMI,Online,Delivered
ORD084247,2024-07-17,CUST03879,PROD0025,EMP002,2,15,UPI,Retail Store,Delivered
ORD084248,2024-07-06,CUST03456,PROD0132,EMP003,2,10,Debit Card,Online,Delivered
ORD084249,2023-03-22,CUST01686,PROD0200,EMP013,1,5,UPI,Retail Store,Delivered
ORD084250,2024-05-02,CUST04944,PROD0262,EMP009,2,20,UPI,Retail Store,Delivered
ORD084251,2023-01-11,CUST04937,PROD0057,EMP001,2,5,UPI,Retail Store,Delivered
ORD084252,2023-05-18,CUST01683,PROD0101,EMP006,1,0,UPI,Online,Delivered
ORD084253,2024-03-29,CUST08803,PROD0080,EMP014,1,0,UPI,Retail Store,Delivered
ORD084254,2024-02-03,CUST07412,PROD0108,EMP013,2,5,Debit Card,Retail Store,Delivered
ORD084255,2024-12-13,CUST09521,PROD0128,EMP010,1,10,UPI,Online,Delivered
ORD084256,2024-06-23,CUST07174,PROD0115,EMP014,1,15,Credit Card,Online,Delivered
ORD084257,2024-05-29,CUST08190,PROD0042,EMP014,1,5,UPI,Retail Store,Delivered
ORD084258,2023-04-16,CUST07733,PROD0141,EMP013,2,20,UPI,Online,Delivered
ORD084259,2023-06-25,CUST04850,PROD0165,EMP019,1,20,UPI,Retail Store,Delivered
ORD084260,2023-06-20,CUST09384,PROD0217,EMP007,4,5,Credit Card,Retail Store,Delivered
ORD084261,2023-08-10,CUST02869,PROD0138,EMP001,1,15,UPI,Online,Returned
ORD084262,2024-02-23,CUST07534,PROD0187,EMP020,4,15,Credit Card,Retail Store,Delivered
ORD084263,2024-12-03,CUST01909,PROD0056,EMP016,2,0,Debit Card,Retail Store,Delivered
ORD084264,2023-05-30,CUST04909,PROD0241,EMP003,5,10,UPI,Retail Store,Delivered
ORD084265,2024-11-19,CUST07165,PROD0138,EMP002,2,20,Debit Card,Online,Delivered
ORD084266,2023-06-01,CUST03742,PROD0003,EMP010,1,5,EMI,Retail Store,Delivered
ORD084267,2023-02-03,CUST09066,PROD0254,EMP006,5,15,UPI,Retail Store,Delivered
ORD084268,2023-07-14,CUST00164,PROD0120,EMP006,2,0,EMI,Retail Store,Delivered
ORD084269,2023-05-23,CUST06935,PROD0029,EMP011,1,10,Credit Card,Retail Store,Delivered
ORD084270,2023-10-04,CUST07883,PROD0040,EMP011,3,10,Credit Card,Retail Store,Delivered
ORD084271,2023-09-28,CUST00560,PROD0136,EMP015,1,10,Credit Card,Retail Store,Delivered
ORD084272,2023-07-30,CUST03912,PROD0209,EMP005,2,15,Credit Card,Retail Store,Delivered
ORD084273,2024-04-12,CUST07729,PROD0024,EMP013,2,0,UPI,Online,Delivered
ORD084274,2023-01-25,CUST07317,PROD0226,EMP013,1,10,UPI,Retail Store,Delivered
ORD084275,2023-04-19,CUST04525,PROD0132,EMP013,2,15,Credit Card,Retail Store,Delivered
ORD084276,2024-04-18,CUST01160,PROD0022,EMP003,1,15,Debit Card,Online,Delivered
ORD084277,2024-05-13,CUST02808,PROD0052,EMP019,2,5,Debit Card,Retail Store,Delivered
ORD084278,2024-07-24,CUST06250,PROD0055,EMP005,1,0,UPI,Retail Store,Delivered
ORD084279,2024-05-15,CUST03773,PROD0112,EMP019,2,10,UPI,Retail Store,Delivered
ORD084280,2023-04-29,CUST07967,PROD0080,EMP008,2,15,UPI,Retail Store,Delivered
ORD084281,2023-04-13,CUST04659,PROD0216,EMP010,3,10,UPI,Retail Store,Delivered
ORD084282,2024-09-20,CUST05416,PROD0225,EMP015,1,5,Credit Card,Retail Store,Delivered
ORD084283,2024-01-30,CUST08465,PROD0099,EMP007,2,0,Net Banking,Online,Delivered
ORD084284,2024-01-03,CUST02921,PROD0060,EMP010,1,0,UPI,Retail Store,Delivered
ORD084285,2023-11-13,CUST00339,PROD0212,EMP015,4,0,UPI,Online,Delivered
ORD084286,2023-01-06,CUST02673,PROD0223,EMP009,3,5,Debit Card,Retail Store,Returned
ORD084287,2023-11-18,CUST03672,PROD0142,EMP011,3,20,UPI,Retail Store,Returned
ORD084288,2024-10-01,CUST02047,PROD0100,EMP015,1,0,Debit Card,Online,Returned
ORD084289,2024-06-18,CUST00225,PROD0091,EMP016,2,15,Credit Card,Retail Store,Delivered
ORD084290,2024-09-18,CUST00857,PROD0001,EMP009,2,10,UPI,Online,Delivered
ORD084291,2023-02-03,CUST06570,PROD0114,EMP010,1,10,Credit Card,Retail Store,Delivered
ORD084292,2023-01-23,CUST01502,PROD0172,EMP003,3,10,UPI,Retail Store,Delivered
ORD084293,2023-10-19,CUST09189,PROD0134,EMP018,4,10,UPI,Retail Store,Delivered
ORD084294,2023-11-24,CUST05762,PROD0032,EMP006,3,15,Credit Card,Retail Store,Delivered
ORD084295,2024-11-16,CUST07288,PROD0107,EMP011,1,0,UPI,Retail Store,Returned
ORD084296,2024-11-27,CUST05021,PROD0017,EMP004,3,10,UPI,Online,Delivered
ORD084297,2023-05-08,CUST01095,PROD0096,EMP005,1,15,Debit Card,Retail Store,Delivered
ORD084298,2023-09-26,CUST03636,PROD0006,EMP001,1,5,UPI,Online,Delivered
ORD084299,2024-02-18,CUST05918,PROD0009,EMP009,2,0,UPI,Online,Delivered
ORD084300,2023-04-28,CUST04568,PROD0023,EMP015,2,10,UPI,Online,Delivered
ORD084301,2023-11-17,CUST01232,PROD0211,EMP007,4,5,Cash,Online,Delivered
ORD084302,2024-05-18,CUST05721,PROD0194,EMP001,1,0,UPI,Retail Store,Delivered
ORD084303,2024-09-09,CUST06531,PROD0247,EMP003,5,10,UPI,Retail Store,Delivered
ORD084304,2024-08-30,CUST05176,PROD0263,EMP002,7,20,EMI,Retail Store,Delivered
ORD084305,2023-02-16,CUST04502,PROD0208,EMP003,3,10,UPI,Retail Store,Delivered
ORD084306,2024-01-10,CUST06328,PROD0183,EMP011,3,5,UPI,Retail Store,Delivered
ORD084307,2024-12-19,CUST00401,PROD0083,EMP020,1,10,UPI,Retail Store,Delivered
ORD084308,2023-06-11,CUST09567,PROD0159,EMP020,2,10,UPI,Retail Store,Returned
ORD084309,2024-12-13,CUST03101,PROD0213,EMP002,2,15,Debit Card,Retail Store,Delivered
ORD084310,2024-11-05,CUST04681,PROD0121,EMP002,3,20,EMI,Online,Delivered
ORD084311,2024-06-29,CUST04377,PROD0165,EMP005,1,15,Credit Card,Retail Store,Delivered
ORD084312,2023-02-02,CUST05271,PROD0024,EMP016,1,0,Credit Card,Online,Delivered
ORD084313,2024-06-12,CUST00325,PROD0053,EMP012,1,5,Credit Card,Retail Store,Delivered
ORD084314,2024-03-06,CUST01782,PROD0140,EMP003,2,20,UPI,Online,Delivered
ORD084315,2023-11-10,CUST05105,PROD0150,EMP020,3,15,UPI,Retail Store,Delivered
ORD084316,2024-09-30,CUST09979,PROD0249,EMP004,2,10,Cash,Retail Store,Delivered
ORD084317,2024-02-13,CUST03296,PROD0270,EMP001,3,15,UPI,Retail Store,Delivered
ORD084318,2024-02-29,CUST09325,PROD0188,EMP010,5,0,Cash,Retail Store,Cancelled
ORD084319,2023-05-01,CUST08878,PROD0111,EMP015,2,15,UPI,Retail Store,Delivered
ORD084320,2024-03-14,CUST06286,PROD0034,EMP018,1,15,UPI,Retail Store,Delivered
ORD084321,2023-12-29,CUST00445,PROD0203,EMP006,3,10,UPI,Online,Delivered
ORD084322,2023-09-12,CUST02385,PROD0003,EMP011,2,10,UPI,Retail Store,Delivered
ORD084323,2023-05-16,CUST04993,PROD0129,EMP016,1,15,Credit Card,Online,Delivered
ORD084324,2023-03-16,CUST04829,PROD0246,EMP008,4,25,Debit Card,Retail Store,Delivered
ORD084325,2023-08-17,CUST08833,PROD0082,EMP010,1,0,Credit Card,Online,Delivered
ORD084326,2024-04-11,CUST03045,PROD0208,EMP019,1,15,Debit Card,Retail Store,Returned
ORD084327,2024-08-19,CUST07342,PROD0145,EMP007,2,10,UPI,Retail Store,Delivered
ORD084328,2023-07-07,CUST08332,PROD0269,EMP008,6,20,UPI,Retail Store,Delivered
ORD084329,2023-12-16,CUST04975,PROD0108,EMP003,2,15,Cash,Retail Store,Delivered
ORD084330,2024-11-12,CUST01183,PROD0070,EMP001,2,15,Credit Card,Retail Store,Delivered
ORD084331,2024-01-01,CUST08453,PROD0197,EMP004,2,0,Debit Card,Retail Store,Delivered
ORD084332,2023-03-15,CUST05013,PROD0103,EMP007,2,15,Debit Card,Retail Store,Delivered
ORD084333,2024-06-09,CUST06201,PROD0035,EMP008,1,15,UPI,Retail Store,Delivered
ORD084334,2023-09-22,CUST05413,PROD0230,EMP016,3,10,UPI,Retail Store,Delivered
ORD084335,2024-07-01,CUST06043,PROD0117,EMP015,2,0,UPI,Retail Store,Delivered
ORD084336,2023-06-28,CUST01543,PROD0074,EMP018,1,0,UPI,Retail Store,Delivered
ORD084337,2024-03-30,CUST07180,PROD0049,EMP018,2,15,Credit Card,Online,Delivered
ORD084338,2024-05-29,CUST03729,PROD0199,EMP015,3,10,UPI,Online,Delivered
ORD084339,2023-08-20,CUST00081,PROD0064,EMP015,1,0,UPI,Retail Store,Delivered
ORD084340,2024-10-25,CUST08745,PROD0268,EMP009,7,25,Cash,Retail Store,Delivered
ORD084341,2024-10-04,CUST05451,PROD0005,EMP008,3,15,Credit Card,Online,Delivered
ORD084342,2024-09-13,CUST03195,PROD0017,EMP002,1,0,Credit Card,Online,Delivered
ORD084343,2024-02-18,CUST02365,PROD0259,EMP002,8,25,Debit Card,Retail Store,Delivered
ORD084344,2024-03-16,CUST09936,PROD0113,EMP002,2,0,Debit Card,Retail Store,Delivered
ORD084345,2023-10-02,CUST04708,PROD0169,EMP017,2,10,Credit Card,Online,Delivered
ORD084346,2023-03-02,CUST00738,PROD0247,EMP018,6,20,UPI,Retail Store,Delivered
ORD084347,2023-01-02,CUST09743,PROD0218,EMP006,4,5,UPI,Online,Delivered
ORD084348,2023-07-21,CUST03473,PROD0035,EMP012,2,15,Credit Card,Retail Store,Delivered
ORD084349,2023-09-09,CUST08768,PROD0051,EMP008,1,0,UPI,Retail Store,Delivered
ORD084350,2024-08-04,CUST05956,PROD0089,EMP017,2,15,UPI,Retail Store,Delivered
ORD084351,2024-02-15,CUST07766,PROD0219,EMP019,4,0,Debit Card,Retail Store,Delivered
ORD084352,2023-01-26,CUST03102,PROD0255,EMP019,2,10,Credit Card,Online,Delivered
ORD084353,2024-12-29,CUST03511,PROD0028,EMP020,2,15,UPI,Retail Store,Delivered
ORD084354,2024-07-28,CUST02884,PROD0033,EMP006,1,5,UPI,Retail Store,Delivered
ORD084355,2024-08-09,CUST04431,PROD0059,EMP019,1,5,UPI,Online,Delivered
ORD084356,2023-06-22,CUST06618,PROD0049,EMP020,2,0,UPI,Retail Store,Cancelled
ORD084357,2023-10-28,CUST05574,PROD0131,EMP014,2,20,Credit Card,Online,Cancelled
ORD084358,2024-07-14,CUST08204,PROD0007,EMP009,1,5,Credit Card,Retail Store,Delivered
ORD084359,2023-05-27,CUST06344,PROD0074,EMP015,1,5,UPI,Online,Delivered
ORD084360,2023-06-21,CUST04425,PROD0100,EMP015,2,15,Credit Card,Retail Store,Delivered
ORD084361,2023-10-03,CUST03685,PROD0248,EMP020,8,20,UPI,Retail Store,Delivered
ORD084362,2024-02-25,CUST08129,PROD0080,EMP018,1,15,Credit Card,Online,Delivered
ORD084363,2024-03-03,CUST07579,PROD0036,EMP009,2,0,UPI,Online,Delivered
ORD084364,2023-11-23,CUST00009,PROD0077,EMP018,1,0,Credit Card,Retail Store,Cancelled
ORD084365,2023-10-09,CUST05756,PROD0264,EMP010,8,25,Debit Card,Online,Delivered
ORD084366,2024-06-04,CUST08011,PROD0249,EMP014,7,25,EMI,Retail Store,Delivered
ORD084367,2024-01-05,CUST09458,PROD0178,EMP013,1,0,Net Banking,Retail Store,Delivered
ORD084368,2024-05-21,CUST08058,PROD0009,EMP019,2,0,UPI,Retail Store,Delivered
ORD084369,2023-01-21,CUST01790,PROD0138,EMP004,1,20,Cash,Online,Delivered
ORD084370,2023-11-18,CUST00925,PROD0093,EMP014,2,10,EMI,Retail Store,Delivered
ORD084371,2024-01-14,CUST06777,PROD0194,EMP001,2,15,UPI,Retail Store,Delivered
ORD084372,2023-08-22,CUST01326,PROD0061,EMP004,1,0,EMI,Retail Store,Delivered
ORD084373,2024-01-26,CUST05248,PROD0074,EMP019,2,0,UPI,Retail Store,Delivered
ORD084374,2024-04-26,CUST02207,PROD0083,EMP020,2,5,UPI,Retail Store,Delivered
ORD084375,2024-07-04,CUST03455,PROD0255,EMP009,3,15,UPI,Retail Store,Delivered
ORD084376,2023-05-01,CUST07571,PROD0033,EMP015,1,0,Cash,Retail Store,Returned
ORD084377,2023-12-08,CUST07041,PROD0198,EMP001,5,0,Credit Card,Retail Store,Delivered
ORD084378,2023-11-11,CUST06708,PROD0142,EMP013,4,15,UPI,Online,Delivered
ORD084379,2024-03-18,CUST08065,PROD0219,EMP010,5,5,Credit Card,Retail Store,Delivered
ORD084380,2023-04-18,CUST09091,PROD0225,EMP001,2,5,UPI,Online,Delivered
ORD084381,2024-12-18,CUST01924,PROD0088,EMP012,2,5,UPI,Retail Store,Delivered
ORD084382,2024-08-16,CUST08526,PROD0257,EMP003,4,10,UPI,Retail Store,Delivered
ORD084383,2024-10-14,CUST03518,PROD0163,EMP019,4,20,UPI,Retail Store,Delivered
ORD084384,2024-02-24,CUST03090,PROD0216,EMP008,4,15,Cash,Online,Delivered
ORD084385,2023-07-04,CUST09784,PROD0119,EMP002,2,0,UPI,Retail Store,Delivered
ORD084386,2024-03-28,CUST08383,PROD0176,EMP016,5,10,UPI,Retail Store,Delivered
ORD084387,2023-08-19,CUST09969,PROD0016,EMP017,1,0,Credit Card,Online,Delivered
ORD084388,2024-01-09,CUST01798,PROD0268,EMP001,8,15,Cash,Online,Delivered
ORD084389,2024-09-22,CUST09917,PROD0135,EMP002,1,20,UPI,Online,Delivered
ORD084390,2024-09-29,CUST01881,PROD0050,EMP018,1,15,Cash,Retail Store,Cancelled
ORD084391,2023-02-06,CUST05075,PROD0038,EMP020,2,5,UPI,Online,Delivered
ORD084392,2024-10-06,CUST05509,PROD0038,EMP002,4,10,UPI,Retail Store,Delivered
ORD084393,2024-03-07,CUST06631,PROD0265,EMP019,3,15,Debit Card,Retail Store,Delivered
ORD084394,2024-03-01,CUST05191,PROD0229,EMP004,2,5,Debit Card,Online,Delivered
ORD084395,2024-11-08,CUST06306,PROD0075,EMP016,2,5,UPI,Online,Delivered
ORD084396,2023-07-30,CUST08323,PROD0006,EMP014,1,0,UPI,Retail Store,Delivered
ORD084397,2024-02-10,CUST07175,PROD0096,EMP004,1,0,UPI,Retail Store,Delivered
ORD084398,2023-09-01,CUST04158,PROD0120,EMP019,1,5,UPI,Retail Store,Delivered
ORD084399,2023-03-14,CUST01939,PROD0197,EMP017,3,10,Cash,Online,Delivered
ORD084400,2024-12-07,CUST07640,PROD0201,EMP018,5,10,UPI,Retail Store,Delivered
ORD084401,2023-06-15,CUST05134,PROD0220,EMP012,1,10,UPI,Online,Delivered
ORD084402,2023-01-29,CUST06304,PROD0100,EMP012,1,15,UPI,Retail Store,Delivered
ORD084403,2023-11-22,CUST03519,PROD0115,EMP015,2,15,Credit Card,Retail Store,Delivered
ORD084404,2023-12-15,CUST04971,PROD0235,EMP002,8,25,UPI,Retail Store,Delivered
ORD084405,2024-06-09,CUST01434,PROD0269,EMP001,3,20,Debit Card,Online,Delivered
ORD084406,2023-05-20,CUST01073,PROD0222,EMP001,4,10,Credit Card,Online,Cancelled
ORD084407,2023-12-14,CUST03580,PROD0007,EMP011,2,15,Cash,Online,Delivered
ORD084408,2023-11-18,CUST01477,PROD0241,EMP003,6,10,UPI,Retail Store,Delivered
ORD084409,2023-01-31,CUST03394,PROD0162,EMP016,1,15,Credit Card,Online,Delivered
ORD084410,2023-10-20,CUST04929,PROD0027,EMP001,4,10,Credit Card,Retail Store,Delivered
ORD084411,2024-09-30,CUST02958,PROD0168,EMP007,2,15,UPI,Online,Delivered
ORD084412,2023-04-30,CUST09713,PROD0246,EMP002,6,15,Debit Card,Retail Store,Delivered
ORD084413,2023-01-27,CUST01108,PROD0173,EMP009,1,0,UPI,Retail Store,Delivered
ORD084414,2023-09-02,CUST07073,PROD0218,EMP019,1,15,EMI,Online,Delivered
ORD084415,2024-03-24,CUST04476,PROD0229,EMP015,4,0,Credit Card,Online,Delivered
ORD084416,2023-07-15,CUST06130,PROD0149,EMP010,2,15,UPI,Retail Store,Delivered
ORD084417,2024-03-05,CUST00871,PROD0142,EMP020,1,20,UPI,Online,Delivered
ORD084418,2024-06-15,CUST02187,PROD0251,EMP017,8,15,Credit Card,Retail Store,Delivered
ORD084419,2024-04-24,CUST07434,PROD0022,EMP001,2,15,UPI,Retail Store,Delivered
ORD084420,2023-03-21,CUST06054,PROD0055,EMP015,2,5,UPI,Retail Store,Delivered
ORD084421,2023-12-10,CUST07741,PROD0010,EMP016,1,5,UPI,Retail Store,Delivered
ORD084422,2023-04-15,CUST07148,PROD0027,EMP016,1,0,Debit Card,Retail Store,Delivered
ORD084423,2023-08-23,CUST06617,PROD0238,EMP004,5,25,UPI,Retail Store,Delivered
ORD084424,2023-07-08,CUST05116,PROD0007,EMP013,1,0,Credit Card,Online,Cancelled
ORD084425,2024-02-01,CUST01963,PROD0206,EMP003,3,5,Credit Card,Retail Store,Delivered
ORD084426,2024-05-27,CUST02314,PROD0231,EMP020,5,20,Credit Card,Retail Store,Delivered
ORD084427,2024-03-04,CUST07570,PROD0053,EMP008,1,0,UPI,Online,Delivered
ORD084428,2024-08-19,CUST00877,PROD0136,EMP010,2,20,UPI,Online,Delivered
ORD084429,2023-08-11,CUST01472,PROD0122,EMP005,1,10,UPI,Retail Store,Delivered
ORD084430,2023-06-29,CUST07426,PROD0189,EMP015,4,0,Credit Card,Retail Store,Delivered
ORD084431,2024-04-03,CUST06079,PROD0252,EMP006,4,20,UPI,Retail Store,Delivered
ORD084432,2023-01-31,CUST00284,PROD0066,EMP018,2,5,Credit Card,Online,Delivered
